1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4282,4282,4282,4282,4282,4282,4282,770,562,4280,1665,4280,4281,6261,6261,4283,4283,6261,6261,4283,6261,6261,4283,4283,4283,4283,4283,6261,5950,562,770,6142,6142,6142,6142,6142,6142,6142,9344,9344,9344,9347,9347,9347,9347,9347,9347,1535,1535,6261,18595,18595,18595,18595,18595,388946,82527,146115,191219,143325,127867,247789,248033,249390,82527,339374,339374,146115,76298,76298,76298,186516,186516,186516,186516,186516,186516,186516,146115,78470,146115,315482,315482,315482,315482,45171,45171,45171,172369,172369,172369,116198,116198,116198,190425,190425,190425,113106,328366,146115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000165,5,2,2,2,1,3,1,3,822011,4282,118601,28529,82527,0.9951095244534559,1,0
1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4384,4384,4384,4384,4384,8179,8179,6421,6421,6421,6421,6421,6421,4384,4384,4384,856,856,856,856,4282,4282,4282,4282,6261,6261,4282,6255,4384,4384,4384,4384,4384,4384,4384,841,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,6426,413507,413507,252916,252916,95766,242489,242489,357383,357383,357383,357383,357383,357383,252916,252916,441204,235358,235358,235358,235358,427855,427855,427855,427855,312895,312895,427855,43305,252916,252916,252916,441204,441204,441204,247789,198420,427855,427855,427855,427855,427855,427855,427855,427855,427855,427855,427855,427855,427855,267763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000166,0,4,2,4,0,3,0,2,291705,4283,140937,22757,0,0.951230361380206,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,4,1,1,1,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,6183,6183,6183,6426,6426,6426,6426,6426,6426,6426,506,7205,7205,7205,7205,7205,7205,7205,6300,6300,6300,6300,6300,4517,4517,4517,4517,4517,4517,4517,4517,4517,4517,6183,6183,184921,184921,184921,184921,184921,184921,184921,184921,184921,184921,184921,184921,184921,184921,184921,160302,160302,160302,253841,253841,253841,253841,253841,253841,253841,275886,339533,339533,339533,339533,339533,339533,339533,82527,82527,82527,82527,82527,215702,215702,215702,215702,215702,215702,215702,215702,215702,215702,160302,160302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000170,8,2,2,2,2,3,0,4,744011,5410,367004,213614,0,0.9791413167090561,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,6426,7339,7214,4521,4282,6261,6261,6261,6261,1665,6261,4521,4521,4521,4521,4282,6421,6554,6554,978,978,978,978,978,978,978,978,978,978,978,4291,978,978,978,978,978,978,978,978,978,978,4291,4291,4291,4291,4291,4291,4284,4284,4284,345168,340073,359383,310518,310518,310518,310518,310518,310518,310518,310518,310518,310518,310518,310518,345168,274594,82750,82750,450184,450184,450184,450184,450184,372029,372029,372029,372029,372029,271533,450184,372029,8465,8465,8465,8465,8465,8465,8465,8465,353787,184697,353787,184697,184697,184697,184697,372476,372476,372476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000209,0,3,2,3,0,3,0,0,233983,4291,26336,107179,0,0.9914086523614649,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,6426,7339,7214,4521,4282,6261,6261,6261,6261,1665,6261,4521,4521,4521,4521,4282,6421,6554,6554,978,978,978,978,978,978,978,978,978,978,978,4291,978,978,978,978,978,978,978,978,978,978,4291,4291,4291,4291,4291,4291,4284,4284,4284,345168,340073,359383,310518,310518,310518,310518,310518,310518,310518,310518,310518,310518,310518,310518,345168,274594,82750,82750,450184,450184,450184,450184,450184,372029,372029,372029,372029,372029,271533,450184,372029,8465,8465,8465,8465,8465,8465,8465,8465,353787,184697,353787,184697,184697,184697,184697,372476,372476,372476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000209,0,3,2,3,0,3,0,0,576765,4291,52687,123560,0,0.989526532229533,1,0
1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6433,6433,278,278,278,278,278,278,278,278,4282,6426,4281,1665,4520,6261,4284,6426,6426,6426,6426,6426,6426,6433,6261,6261,6261,6261,6261,6261,6261,6261,6261,6261,6261,6261,6261,6261,6426,6426,6426,6426,6426,6426,6426,6426,6426,4263,7209,7209,10300,10300,251311,251311,251311,251311,251311,251311,251311,251311,293786,301864,26572,186516,254132,79155,22686,396146,396146,396146,396146,79140,454735,10300,293786,293786,293786,293786,293786,293786,293786,269229,81630,254132,189989,254132,18758,79155,119618,396146,396146,396146,396146,396146,396146,396146,396146,388700,160582,160582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000239,5,2,2,2,2,3,1,2,578657,6300,268967,232220,78793,0.9946638676750232,1,0
1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4520,4520,4520,4520,4520,4520,4520,2252,2252,562,562,6932,6932,6564,4520,856,856,6261,4520,4520,5751,1101,6839,4281,4281,4284,4284,4284,4284,4284,5920,5920,5539,6407,6407,5920,6849,6849,4284,4284,6261,6261,6261,6261,4281,4281,6426,6426,6426,4284,51539,249763,249763,143597,143597,143597,146115,247789,247789,699,699,199164,220398,58448,36862,266243,272961,445823,103715,103715,408467,390597,342331,325556,325556,364410,364410,364410,364410,364410,201243,201243,354355,337365,337365,441680,312895,312895,364410,364410,414896,414896,414896,332574,203153,203153,418948,165987,384927,450184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100030,7,2,2,2,1,3,0,2,613804,4281,102887,83355,137524,0.9951095244534559,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,6407,4280,6423,6423,6423,6423,6423,6423,6423,6423,6423,6423,5435,5435,5435,5435,5435,5435,5435,5435,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,59142,168114,84024,84024,84024,84024,84024,84024,84024,84024,84024,84024,46206,46206,46206,46206,46206,46206,46206,46206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000302,0,3,2,3,0,3,0,4,802300,347,370511,69046,315363,0.9940080250324473,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7266,7266,8249,7266,7266,7266,7266,7266,7266,7280,7280,7280,7280,7280,7280,7280,7280,7280,7266,7266,7266,7266,7266,7266,7266,7280,7280,7266,7280,7280,7280,7266,7266,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7266,7266,7266,7266,7266,212669,212669,191758,95671,322340,322340,322340,322340,276380,322340,329630,212669,212669,212669,212669,169133,212669,212669,212669,212669,212669,212669,212669,212669,212669,212669,212669,212669,322340,322340,322340,322340,322340,322340,322340,322340,322340,95671,95671,95671,231292,51118,231292,103372,322340,212669,276380,343928,276380,369860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000323,0,8,1,2,0,3,0,4,793338,9909,46846,34763,0,0.9978083210309872,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4520,6261,4280,4280,6261,6426,6261,4826,4826,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,2766,258262,289655,289655,87406,76182,451924,376069,76182,258262,258262,327439,394334,394334,446044,446044,196639,196639,327439,327439,327439,445460,189279,228136,289655,189279,328363,324214,223788,223788,445460,394768,394768,454619,289655,445460,289655,394768,354325,116234,394768,325600,451924,451924,116234,116234,354325,354325,159670,354325,60793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000329,0,12,1,6,0,3,0,2,201993,6534,282109,192293,195022,0.9823138018828895,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4280,4280,6261,6426,6261,4826,4826,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,2766,10678,6534,6534,6534,6534,6534,6534,6534,6534,6534,6534,6534,12227,6806,12227,12227,2766,12227,6534,5555,5555,6163,228136,289655,189279,328363,324214,223788,223788,445460,394768,394768,454619,289655,445460,289655,394768,354325,116234,394768,325600,451924,451924,116234,116234,354325,354325,159670,354325,60793,446739,252004,252004,252004,252004,252004,252004,252004,252004,252004,252004,252004,426956,399960,285239,285239,60793,298071,252004,335058,335058,335058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000329,0,12,1,6,0,3,0,2,800022,10678,253768,210481,0,0.9999533514628517,1,0
