19,283426,18
19,261540,19
19,38810,20
19,166309,21
19,61621,22
19,160396,23
19,329335,24
19,179933,25
19,51831,26
19,1010,27
19,34762,28
19,58972,29
19,5108,30
19,208958,31
19,298581,32
19,38790,33
19,4298,34
19,90843,35
19,11447,36
19,547,37
19,32911,38
19,8041,39
19,26933,40
19,136223,41
19,14063,42
19,20918,43
19,316816,44
19,253082,45
19,94059,46
19,1377,47
19,288658,48
19,105833,49
19,3431,50
19,315981,51
19,14785,52
19,7861,53
19,171771,54
19,67683,55
19,171769,56
19,111684,57
19,10761,58
19,136885,59
19,202545,60
19,207219,61
19,38411,62
19,206268,63
20,18848,0
20,9941,1
20,19843,2
20,34052,3
20,48902,4
20,302483,5
21,102,0
21,66,1
21,88809,2
21,78,3
21,121071,4
21,1802,5
21,470,6
21,764,7
21,170,8
21,69,9
21,3749,10
22,99,0
22,3036,1
22,6,2
22,224,3
22,1310,4
23,49887,0
23,330,1
23,29867,2
23,5656,3
23,77201,4
24,5034,0
24,5961,1
24,14260,2
24,1655,3
24,23344,4
24,11283,5
24,125282,6
25,5177,0
25,2637,1
25,13370,2
25,6006,3
25,9761,4
26,39682,0
26,224947,1
26,349113,2
26,82448,3
26,81747,4
26,99518,5
26,138539,6
26,117152,7
26,61647,8
26,1537,9
26,25,10
26,51902,11
26,126914,12
26,5915,13
26,262094,14
26,5235,15
26,173864,16
26,234934,17
26,18990,18
26,209151,19
26,4893,20
26,11610,21
26,447,22
26,233432,23
26,145154,24
26,118883,25
26,2262,26
26,47247,27
26,2556,28
26,209152,29
26,79982,30
26,23038,31
26,112603,32
26,53366,33
26,94560,34
26,653,35
26,59893,36
26,15416,37
26,153761,38
26,75650,39
26,146350,40
26,297918,41
26,83153,42
26,297917,43
26,146724,44
26,297912,45
26,41224,46
26,158390,47
26,262387,48
26,94393,49
26,339759,50
26,171908,51
26,37057,52
26,53135,53
26,4989,54
26,34842,55
26,339825,56
26,75990,57
26,299676,58
26,188032,59
26,231242,60
26,169341,61
26,40164,62
26,29964,63
26,15216,64
26,182,65
26,11802,66
26,351136,67
26,44362,68
26,229535,69
26,83790,70
26,340,71
26,255119,72
26,360012,73
26,64593,74
26,2020,75
26,2861,76
26,567,77
26,2495,78
26,14462,79
26,6041,80
26,42759,81
26,208,82
26,6261,83
26,13895,84
26,34706,85
26,50803,86
26,193258,87
26,341446,88
26,61998,89
26,1472,90
26,7424,91
26,620,92
26,2507,93
26,12121,94
27,7223,0
27,141954,1
27,10854,2
27,79,3
27,32070,4
27,436,5
27,45604,6
27,7113,7
27,14167,8
27,9623,9
27,743,10
27,2831,11
27,4837,12
28,89981,0
28,55204,1
28,250188,2
28,110400,3
28,255036,4
28,21847,5
28,81358,6
28,139178,7
28,175102,8
28,132630,9
28,66622,10
28,59598,11
28,338371,12
28,222267,13
28,55508,14
28,51430,15
28,258297,16
28,332220,17
28,27972,18
28,330615,19
28,37349,20
28,33117,21
29,99,0
29,1115,1
29,4123,2
29,14635,3
29,682,4
29,161,5
30,14085,0
30,223995,1
30,189771,2
30,23193,3
30,143559,4
30,294151,5
30,20,6
30,190394,7
30,51968,8
30,67482,9
30,66220,10
30,58182,11
30,341097,12
30,261210,13
30,313709,14
30,223879,15
30,258112,16
30,179848,17
30,13,18
30,199689,19
30,226495,20
30,59205,21
30,230041,22
30,96473,23
30,1295,24
30,114970,25
30,20620,26
30,12835,27
30,19,28
30,283040,29
30,202016,30
30,14739,31
30,292569,32
30,166531,33
30,46998,34
30,168593,35
30,403,36
30,14720,37
30,5838,38
30,1335,39
30,94986,40
30,40888,41
30,47244,42
30,2638,43
30,3516,44
30,94413,45
30,110894,46
30,37351,47
30,316794,48
30,125545,49
30,52409,50
30,59345,51
30,57322,52
30,71801,53
30,18831,54
30,26784,55
30,25121,56
30,61612,57
30,39597,58
30,35366,59
30,169,60
30,67,61
30,4,62
30,239,63
30,55531,64
30,31975,65
30,207238,66
30,41613,67
30,3001,68
30,17858,69
30,72113,70
30,23254,71
31,59792,0
31,50,1
31,339,2
31,9103,3
31,69,4
31,100,5
31,76348,6
31,259,7
31,5233,8
31,6812,9
31,433,10
31,1155,11
31,255,12
31,5157,13
31,1255,14
31,109971,15
31,8579,16
32,38422,0
32,59674,1
32,35077,2
32,161980,3
32,66799,4
32,95691,5
32,15202,6
32,265791,7
32,2061,8
32,54306,9
33,38723,0
33,3875,1
33,46008,2
33,321999,3
33,279575,4
33,247321,5
33,223056,6
33,43192,7
34,14,0
34,983,1
34,4477,2
34,150833,3
34,1956,4
35,1751,0
35,14970,1
35,27304,2
35,26601,3
35,21336,4
36,325161,0
36,9020,1
36,9021,2
36,7748,3
36,3462,4
36,1042,5
36,473,6
36,2589,7
36,302,8
36,215570,9
37,104296,0
37,142082,1
37,274163,2
37,34553,3
37,51450,4
37,41772,5
37,658,6
37,17,7
37,437,8
37,277,9
37,31366,10
37,66335,11
37,13711,12
37,35715,13
37,44499,14
37,61786,15
37,9953,16
37,18915,17
37,19597,18
37,4666,19
37,26983,20
37,76261,21
37,566,22
37,6434,23
37,14415,24
37,2046,25
37,3301,26
37,292,27
37,22934,28
37,46413,29
37,27111,30
37,25965,31
37,37184,32
37,268300,33
37,25169,34
37,6213,35
37,10531,36
37,904,37
37,53753,38
37,53754,39
37,24630,40
37,34870,41
37,47376,42
37,50508,43
37,62163,44
37,49230,45
37,4945,46
37,7649,47
37,5652,48
37,4696,49
37,554,50
37,90906,51
37,53747,52
37,53757,53
37,7,54
37,39459,55
37,10646,56
37,31975,57
37,35514,58
37,1577,59
37,26969,60
37,189161,61
37,19223,62
37,274174,63
37,7843,64
37,2548,65
37,55206,66
37,9699,67
37,3797,68
37,4124,69
37,4272,70
37,3949,71
37,1826,72
37,343,73
37,23249,74
37,24663,75
37,111864,76
37,21660,77
37,20767,78
37,6207,79
37,109546,80
37,241,81
37,7787,82
37,5284,83
37,115323,84
37,993,85
37,20829,86
37,57524,87
37,109807,88
37,151742,89
38,815,0
38,1,1
38,7,2
38,43,3
38,6,4
38,62,5
38,239,6
38,23,7
38,14348,8
39,249212,0
39,319807,1
39,75137,2
39,170654,3
39,236525,4
40,170,0
40,217,1
40,122756,2
40,14369,3
40,47450,4
40,4411,5
40,629,6
40,743,7
40,5094,8
40,8638,9
40,9391,10
40,6671,11
40,20449,12
40,103126,13
40,84502,14
40,678,15
40,4096,16
40,1008,17
40,17008,18
40,17623,19
40,4346,20
40,1967,21
40,2978,22
40,4785,23
40,85889,24
40,42964,25
40,2831,26
40,2060,27
40,5788,28
40,2184,29
40,6216,30
40,77217,31
40,91,32
40,109260,33
40,659,34
40,11677,35
40,100,36
40,618,37
40,1440,38
40,1382,39
40,11370,40
40,709,41
40,936,42
40,857,43
40,2008,44
40,6045,45
40,2304,46
40,5876,47
40,9516,48
40,5980,49
40,194291,50
40,194474,51
40,309668,52
40,7626,53
40,3278,54
40,1437,55
40,118,56
40,3137,57
40,8249,58
41,18163,0
41,89446,1
41,146096,2
41,59579,3
41,108475,4
41,145790,5
41,17315,6
41,29992,7
41,82401,8
41,61248,9
41,124605,10
41,9664,11
41,10744,12
41,7331,13
41,144800,14
41,52038,15
41,299107,16
41,74870,17
41,328804,18
41,203812,19
41,229222,20
41,59517,21
41,331261,22
41,124702,23
41,12043,24
41,29338,25
41,47215,26
41,6816,27
41,36409,28
41,3648,29
41,20136,30
41,14948,31
41,209726,32
41,313684,33
41,184144,34
41,37797,35
41,171865,36
41,346943,37
41,102211,38
41,354038,39
41,175,40
41,11787,41
41,456,42
41,197137,43
41,41983,44
41,15202,45
41,92676,46
41,16467,47
41,8291,48
41,52021,49
41,33030,50
41,6294,51
41,51986,52
41,519,53
41,296662,54
41,335097,55
41,227534,56
41,321923,57
41,28768,58
41,263787,59
41,320437,60
41,88164,61
41,317009,62
41,104289,63
41,90728,64
41,36050,65
41,488,66
41,49197,67
41,148956,68
41,147896,69
42,145,0
42,310715,1
42,57981,2
42,39163,3
42,18858,4
42,189194,5
42,365998,6
42,193630,7
42,2188,8
43,54120,0
43,162220,1
43,356717,2
43,135479,3
43,2,4
43,357070,5
43,1332,6
43,791,7
43,4309,8
43,14,9
43,113111,10
43,115394,11
43,48601,12
43,70721,13
43,11173,14
43,26887,15
43,10934,16
43,21599,17
43,12109,18
43,87072,19
43,36930,20
43,77131,21
43,6152,22
43,21112,23
44,111445,0
44,90249,1
44,21075,2
44,22319,3
44,51666,4
45,6048,0
45,1926,1
45,24325,2
45,22072,3
45,313458,4
45,21978,5
45,152696,6
45,66164,7
45,39753,8
45,163668,9
46,1277,0
46,22555,1
46,105018,2
46,105103,3
46,7076,4
46,17471,5
46,8317,6
46,319947,7
46,246983,8
46,165927,9
46,182059,10
46,24589,11
46,335031,12
46,65866,13
46,38577,14
46,89488,15
46,325466,16
46,60,17
46,90162,18
46,284295,19
46,132459,20
46,10580,21
46,21851,22
46,135053,23
46,50285,24
46,23022,25
46,251545,26
47,75707,0
47,17242,1
47,285323,2
47,171016,3
47,274035,4
47,2278,5
48,2704,0
48,2247,1
48,1193,2
48,2316,3
48,27155,4
48,60515,5
48,20861,6
49,678,0
49,308,1
49,248,2
49,61,3
49,1469,4
49,200,5
49,58576,6
49,5675,7
49,936,8
50,78668,0
50,3232,1
50,13634,2
50,332532,3
50,900,4
50,28614,5
51,65,0
51,767,1
51,47193,2
51,657,3
51,83,4
52,201687,0
52,98820,1
52,101543,2
52,149237,3
52,145206,4
52,185005,5
52,92199,6
52,55561,7
52,64205,8
52,20897,9
53,4760,0
53,194148,1
53,14675,2
53,159363,3
53,7876,4
53,67350,5
53,927,6
53,9763,7
53,15548,8
54,38734,0
54,78474,1
54,32881,2
54,22783,3
54,7856,4
54,46191,5
54,4746,6
55,64976,0
55,62599,1
55,22727,2
55,62105,3
55,59246,4
55,231795,5
56,27016,0
56,5124,1
56,37554,2
56,15179,3
56,95692,4
56,5008,5
56,1307,6
56,121540,7
57,139619,0
57,291053,1
57,18064,2
57,68428,3
57,77717,4
57,181613,5
57,11016,6
57,76530,7
57,174397,8
57,139074,9
57,122335,10
57,359009,11
57,152,12
57,118765,13
57,272244,14
57,104261,15
57,35364,16
58,8156,0
58,50216,1
58,185586,2
58,220609,3
58,540,4
58,3261,5
58,21781,6
58,210416,7
58,225877,8
58,4693,9
58,40726,10
58,222961,11
59,97952,0
59,357469,1
59,21124,2
59,123485,3
59,164023,4
59,614,5
59,160,6
59,23229,7
59,196139,8
60,4653,0
60,134391,1
60,6743,2
60,9911,3
60,4076,4
60,2051,5
60,11069,6
60,2575,7
61,338,0
61,31025,1
61,91889,2
61,8350,3
61,131007,4
61,684,5
61,88602,6
61,36943,7
61,150648,8
61,6140,9
61,6442,10
61,54164,11
61,212380,12
61,46486,13
61,172618,14
61,236697,15
62,83862,0
62,86259,1
62,107186,2
62,36027,3
62,146708,4
62,137025,5
62,47526,6
62,9879,7
62,14188,8
63,1124,0
63,39357,1
63,241544,2
63,1416,3
63,39378,4
63,16608,5
63,37297,6
64,5220,0
64,1042,1
64,23541,2
64,58,3
64,38649,4
64,105645,5
64,64,6
65,321814,0
65,32998,1
65,116809,2
65,243204,3
65,71396,4
65,316379,5
65,154122,6
65,74904,7
65,36608,8
65,327987,9
65,270,10
65,135789,11
65,95866,12
65,290502,13
65,227877,14
65,227888,15
65,3264,16
65,87203,17
65,62445,18
65,346027,19
65,348261,20
65,138515,21
66,7332,0
66,190815,1
66,49136,2
66,102090,3
66,43124,4
66,91297,5
67,12215,0
67,8620,1
67,23952,2
67,39845,3
67,6023,4
67,5037,5
67,19164,6
67,9150,7
67,3349,8
67,50273,9
67,5660,10
67,83453,11
67,339,12
67,151,13
67,920,14
67,3105,15
67,12180,16
67,84431,17
67,684,18
67,58496,19
67,326,20
67,5143,21
67,22104,22
67,102785,23
68,1140,0
68,3094,1
68,99334,2
68,11681,3
68,227,4
68,34975,5
69,6231,0
69,24142,1
69,251456,2
69,725,3
69,18014,4
69,4804,5
69,2344,6
69,809,7
69,15253,8
69,59925,9
69,5638,10
69,2323,11
69,50433,12
69,5936,13
70,12454,0
70,2787,1
70,181394,2
70,245565,3
70,125173,4
70,181395,5
70,515,6
70,5953,7
70,300,8
71,9704,0
71,142942,1
71,23277,2
71,710,3
71,24317,4
71,31629,5
71,36970,6
72,2311,0
72,58,1
72,34350,2
72,5209,3
72,34398,4
73,3456,0
73,21,1
73,2331,2
73,139,3
73,419,4
73,304700,5
73,952,6
73,10096,7
73,54,8
74,249,0
74,3868,1
74,19047,2
74,55974,3
74,2453,4
75,8118,0
75,6457,1
75,64806,2
75,11705,3
75,3744,4
75,88635,5
75,109005,6
75,12540,7
75,887,8
75,1583,9
75,98,10
75,151006,11
75,1156,12
75,1808,13
75,6305,14
75,514,15
75,9516,16
75,5980,17
75,13774,18
75,2671,19
75,19382,20
75,170,21
75,217,22
75,248,23
75,2805,24
75,522,25
75,615,26
75,7074,27
75,211,28
75,9526,29
75,13337,30
75,6045,31
76,92479,0
76,77630,1
76,11881,2
76,18064,3
76,1097,4
76,5510,5
76,3842,6
76,19117,7
76,8335,8
76,13693,9
76,223592,10
76,33061,11
76,1090,12
76,86769,13
76,145578,14
76,27522,15
76,12140,16
76,11097,17
76,347122,18
76,73346,19
76,1011,20
76,26187,21
76,45680,22
76,95020,23
76,169387,24
76,106124,25
76,11697,26
76,37520,27
76,230260,28
76,12316,29
76,5068,30
76,78688,31
76,79077,32
76,34827,33
76,86,34
76,2958,35
76,160605,36
76,114498,37
76,190630,38
76,10555,39
76,25650,40
76,24811,41
76,287866,42
76,13833,43
76,15248,44
76,45598,45
76,13690,46
76,234001,47
76,1149,48
76,160606,49
76,590,50
76,3756,51
76,4402,52
76,16134,53
76,27629,54
76,118436,55
76,128175,56
76,321,57
76,288455,58
76,7759,59
76,127252,60
76,25500,61
76,66960,62
76,21153,63
76,5194,64
76,99667,65
76,320506,66
76,146951,67
76,64167,68
76,33229,69
76,206865,70
76,179747,71
76,2387,72
76,190634,73
76,176460,74
76,16951,75
76,2700,76
76,1326,77
76,3946,78
76,17535,79
76,128644,80
76,213,81
76,156861,82
76,4950,83
76,1329,84
76,4420,85
76,1130,86
76,50570,87
76,108070,88
76,38955,89
76,349506,90
76,93913,91
76,8245,92
76,12724,93
76,3342,94
76,62210,95
76,137030,96
76,158479,97
76,107303,98
76,36324,99
76,20140,100
76,3385,101
76,1723,102
76,183472,103
76,248499,104
76,126068,105
76,324082,106
76,292673,107
76,137037,108
76,15500,109
76,12143,110
76,88100,111
76,246410,112
76,10577,113
76,143397,114
76,7030,115
76,331296,116
76,64267,117
76,156898,118
76,78993,119
76,3032,120
76,14855,121
76,21300,122
76,41798,123
76,248527,124
76,83669,125
76,109646,126
76,145483,127
77,1859,0
77,6531,1
77,100762,2
77,9586,3
77,201366,4
77,46813,5
77,89613,6
77,127555,7
77,154398,8
77,63644,9
77,20928,10
77,1565,11
77,71350,12
78,25583,0
78,346110,1
78,21400,2
78,21703,3
78,13,4
78,6345,5
78,75808,6
79,111893,0
79,1134,1
79,193358,2
79,30851,3
79,123049,4
79,24261,5
79,21918,6
79,33787,7
79,6140,8
79,11980,9
79,8574,10
79,59269,11
79,61877,12
79,20438,13
79,12592,14
79,22374,15
79,6946,16
79,87639,17
79,17031,18
79,61991,19
79,4147,20
79,115678,21
79,8773,22
79,349,23
79,109529,24
79,976,25
79,45161,26
79,115265,27
79,7672,28
79,212541,29
79,357065,30
79,16289,31
79,14648,32
79,28767,33
79,13083,34
79,23684,35
79,9036,36
79,69625,37
79,2988,38
79,149144,39
79,2646,40
79,68167,41
79,77485,42
79,2651,43
79,39177,44
79,2264,45
79,74204,46
79,1252,47
79,29406,48
79,5098,49
79,159405,50
79,11686,51
79,8902,52
80,83774,0
80,95831,1
80,3831,2
80,114922,3
80,66696,4
80,95067,5
80,2019,6
80,5483,7
80,26203,8
80,4086,9
80,165347,10
80,95081,11
80,41971,12
80,224220,13
80,64507,14
80,72828,15
80,53096,16
80,4818,17
80,91379,18
80,171652,19
80,302,20
80,76386,21
80,111582,22
81,322556,0
81,285240,1
81,49,2
81,37,3
81,30229,4
81,76879,5
81,18,6
81,3601,7
81,6886,8
81,467,9
81,235,10
81,487,11
81,27,12
81,157,13
81,147,14
81,329,15
81,267,16
81,295,17
82,359911,0
82,5545,1
82,2902,2
82,2046,3
82,8075,4
82,3830,5
82,210,6
82,18801,7
82,2114,8
82,11923,9
82,1212,10
82,63025,11
83,165410,0
83,274360,1
83,42954,2
83,66307,3
83,119742,4
83,323378,5
84,4274,0
84,215363,1
84,30960,2
84,13146,3
84,2418,4
84,36165,5
84,621,6
84,562,7
84,29691,8
84,194990,9
84,275,10
84,790,11
84,1176,12
84,17140,13
84,32674,14
84,12492,15
84,80596,16
84,16596,17
84,140931,18
84,6773,19
84,16558,20
84,3278,21
84,4315,22
84,270776,23
84,141067,24
84,10869,25
84,617,26
84,215551,27
84,6691,28
84,365700,29
84,8981,30
84,206,31
84,109651,32
84,49319,33
84,65220,34
84,13168,35
84,27679,36
84,9767,37
84,992,38
84,96796,39
84,2665,40
84,6567,41
84,15585,42
84,12788,43
84,15520,44
84,265310,45
84,5021,46
84,51156,47
84,1987,48
84,43659,49
84,19360,50
84,24922,51
84,1092,52
84,5766,53
84,8453,54
84,103462,55
84,18706,56
84,5096,57
84,10511,58
84,1191,59
84,239343,60
84,52914,61
84,20109,62
84,1662,63
84,22058,64
84,3812,65
84,1989,66
84,6496,67
84,63130,68
84,51181,69
84,178548,70
84,509,71
84,8867,72
84,1602,73
84,12372,74
84,93574,75
84,13362,76
84,1009,77
84,63118,78
84,3369,79
84,7873,80
84,109791,81
84,15889,82
84,16873,83
84,214030,84
84,7791,85
84,81074,86
84,12972,87
84,49578,88
84,13346,89
84,20105,90
84,27177,91
84,89088,92
84,19760,93
84,23411,94
84,6220,95
84,84764,96
84,269056,97
84,312100,98
84,177229,99
84,4478,100
84,9098,101
84,178932,102
84,1800,103
84,10415,104
84,63181,105
84,5830,106
84,23438,107
84,146585,108
84,44848,109
84,91371,110
84,23392,111
84,38506,112
84,2791,113
84,51117,114
84,307816,115
84,4670,116
84,163803,117
84,4544,118
84,54181,119
84,3552,120
84,77549,121
84,39366,122
84,104036,123
84,68263,124
84,23389,125
84,123416,126
84,43947,127
84,17695,128
84,46666,129
84,45246,130
84,88483,131
84,51062,132
84,1695,133
84,56636,134
84,16607,135
84,37295,136
84,123910,137
84,51198,138
84,164665,139
84,196314,140
84,89180,141
84,73874,142
84,18055,143
84,13159,144
84,236788,145
84,104051,146
84,84884,147
84,241832,148
85,268109,0
85,162729,1
85,97508,2
85,271679,3
85,123748,4
85,141264,5
85,216100,6
85,240940,7
85,39384,8
85,271689,9
85,141270,10
85,6496,11
85,195772,12
85,196337,13
85,89162,14
85,196356,15
85,216897,16
85,31933,17
86,3581,0
86,279973,1
86,20281,2
86,3305,3
86,36610,4
86,23158,5
86,134641,6
86,20280,7
86,49285,8
86,246194,9
86,317647,10
86,53352,11
86,3284,12
86,10175,13
86,3490,14
86,428,15
86,74978,16
86,5822,17
87,175,0
87,111197,1
87,32292,2
87,128418,3
87,56290,4
88,226893,0
88,24166,1
88,92761,2
88,288469,3
88,49129,4
88,25549,5
89,5475,0
89,72244,1
89,204422,2
89,27606,3
89,20,4
90,112,0
90,33040,1
90,128650,2
90,37700,3
90,434,4
91,17085,0
91,11849,1
91,1592,2
91,6752,3
91,84403,4
92,11180,0
92,8190,1
92,348686,2
92,48769,3
92,110650,4
93,1108,0
93,77,1
93,1553,2
93,1089,3
93,52631,4
93,5318,5
94,8923,0
94,32190,1
94,211841,2
94,30104,3
94,143008,4
94,12007,5
94,6472,6
94,9268,7
94,34215,8
94,10845,9
94,130290,10
94,9888,11
94,19058,12
95,1281,0
95,17596,1
95,54315,2
95,59351,3
95,129514,4
95,148688,5
95,7593,6
95,364,7
95,10937,8
96,16649,0
96,8490,1
96,198804,2
96,53380,3
96,113061,4
97,106576,0
97,1527,1
97,28688,2
97,69709,3
97,91330,4
97,352753,5
98,118853,0
98,82143,1
98,66518,2
98,7827,3
98,816,4
99,314515,0
99,61702,1
99,71458,2
99,69593,3
99,180,4
99,536,5
99,117662,6
99,110635,7
99,13181,8
99,14503,9
99,252207,10
99,229625,11
100,42783,0
100,104422,1
100,41640,2
100,10043,3
100,168694,4
100,3481,5
100,180802,6
100,2840,7
100,29,8
100,5372,9
100,191802,10
100,4111,11
100,21753,12
100,37741,13
100,2052,14
100,4004,15
101,28410,0
101,54048,1
101,47510,2
101,37507,3
101,57091,4
101,5563,5
101,93373,6
101,70242,7
101,8654,8
101,42925,9
101,89822,10
102,150993,0
102,214727,1
102,214834,2
102,363682,3
102,132206,4
102,38149,5
103,112948,0
103,35766,1
103,313478,2
103,126597,3
103,145980,4
104,7691,0
104,35211,1
104,8445,2
104,212977,3
104,4770,4
104,123968,5
105,16,0
105,137499,1
105,150611,2
105,2624,3
105,350621,4
105,3373,5
105,5201,6
105,23732,7
105,208305,8
105,96562,9
105,42867,10
106,5696,0
106,356,1
106,396,2
106,247387,3
106,64869,4
106,49283,5
106,161496,6
106,52176,7
106,24182,8
106,110241,9
106,90561,10
106,208944,11
106,22305,12
107,11,0
107,10045,1
107,33,2
107,223543,3
107,350,4
107,1446,5
108,14195,0
108,107383,1
108,4909,2
108,4641,3
108,42339,4
109,1719,0
109,3918,1
109,300,2
109,2762,3
109,1110,4
110,1188,0
110,13610,1
110,20971,2
110,279598,3
110,61405,4
111,294370,0
111,42195,1
111,25885,2
111,33182,3
111,228164,4
112,45696,0
112,23139,1
112,3956,2
112,57366,3
112,37645,4
112,38646,5
112,66439,6
112,118477,7
112,263221,8
112,4778,9
112,11603,10
112,5220,11
112,15428,12
112,17585,13
112,37485,14
112,155229,15
112,53301,16
112,78018,17
113,671,0
113,16382,1
113,19249,2
113,745,3
113,2690,4
113,151,5
113,844,6
114,243382,0
114,182372,1
114,16176,2
114,183740,3
114,184359,4
115,28655,0
115,284646,1
115,261349,2
115,146479,3
115,272,4
115,49025,5
116,170695,0
116,4657,1
116,4752,2
116,8827,3
116,257225,4
116,292911,5
116,21450,6
116,25174,7
117,1870,0
117,4451,1
117,13712,2
117,22424,3
117,2648,4
117,6779,5
117,2511,6
118,49051,0
118,150414,1
118,20431,2
118,215650,3
118,12464,4
118,58638,5
119,8039,0
119,25101,1
119,293081,2
119,2957,3
119,26,4
120,9550,0
120,126589,1
120,67042,2
120,4009,3
120,9455,4
120,169043,5
120,9294,6
120,40672,7
120,278521,8
120,154261,9
120,158600,10
120,199576,11
120,54965,12
120,48262,13
121,39147,0
121,2399,1
121,131142,2
121,28824,3
121,6565,4
122,18031,0
122,168,1
122,16250,2
122,21978,3
122,1149,4
123,8039,0
123,11301,1
123,205600,2
123,25008,3
123,27917,4
123,16667,5
123,134968,6
123,326324,7
123,518,8
123,8168,9
123,2546,10
123,17191,11
123,90556,12
123,146783,13
123,80174,14
123,69179,15
123,105383,16
123,181200,17
123,72029,18
123,55488,19
123,142656,20
123,186669,21
123,81431,22
123,5849,23
123,167794,24
123,62187,25
123,9433,26
123,111072,27
123,40555,28
123,75225,29
123,290758,30
123,223160,31
123,35876,32
123,125543,33
123,138761,34
123,144438,35
123,66469,36
123,25783,37
123,35800,38
123,2376,39
123,5367,40
123,167001,41
123,10019,42
123,31607,43
123,11926,44
123,60002,45
123,118087,46
123,28708,47
123,129132,48
123,169637,49
123,976,50
123,23988,51
123,30201,52
123,113544,53
123,71308,54
123,87011,55
123,146301,56
123,28059,57
123,41040,58
123,93882,59
123,4481,60
123,120102,61
123,33147,62
123,171404,63
123,24471,64
